time,data
6.338135,3.406053e-21
6.338623,2.793194e-20
6.339111,-1.967141e-20
6.339600,9.060486e-22
6.340088,-1.189873e-20
6.340576,-6.482787e-21
6.341064,-2.975815e-20
6.341553,-1.611269e-20
6.342041,-3.266833e-20
6.342529,-2.266643e-20
6.343018,-3.215739e-20
6.343506,-5.121603e-20
6.343994,-3.423659e-20
6.344482,-4.633112e-20
6.344971,-3.751176e-20
6.345459,-5.545269e-20
6.345947,-4.414531e-20
6.346436,-6.234795e-20
6.346924,-7.046677e-20
6.347412,-5.381304e-20
6.347900,-7.305988e-20
6.348389,-6.837225e-20
6.348877,-7.034531e-20
6.349365,-7.302656e-20
6.349854,-9.280325e-20
6.350342,-7.562609e-20
6.350830,-8.582021e-20
6.351318,-8.107435e-20
6.351807,-8.362422e-20
6.352295,-9.544186e-20
6.352783,-9.491372e-20
6.353271,-1.134206e-19
6.353760,-1.004178e-19
6.354248,-9.510615e-20
6.354736,-7.234498e-20
6.355225,-1.222663e-19
6.355713,-9.071148e-20
6.356201,-1.077809e-19
6.356689,-8.620465e-20
6.357178,-8.814036e-20
6.357666,-1.073460e-19
6.358154,-7.776319e-20
6.358643,-6.470843e-20
6.359131,-9.299704e-20
6.359619,-9.321385e-20
6.360107,-5.747917e-20
6.360596,-9.114106e-20
6.361084,-7.157908e-20
6.361572,-6.943909e-20
6.362061,-7.582485e-20
6.362549,-6.730768e-20
6.363037,-5.630347e-20
6.363525,-5.862737e-20
6.364014,-6.238375e-20
6.364502,-6.857315e-20
6.364990,-6.910160e-20
6.365479,-5.069942e-20
6.365967,-4.815716e-20
6.366455,-5.192835e-20
6.366943,-3.325076e-20
6.367432,-3.394976e-20
6.367920,9.584777e-22
6.368408,-7.340702e-20
6.368896,-4.308185e-20
6.369385,-2.086538e-20
6.369873,-9.477982e-21
6.370361,-1.043031e-20
6.370850,-4.575611e-20
6.371338,-2.489199e-20
6.371826,-6.969263e-21
6.372314,3.494695e-21
6.372803,-2.395858e-20
6.373291,-6.465478e-21
6.373779,6.764663e-21
6.374268,-2.444672e-20
6.374756,6.720772e-21
6.375244,-3.218891e-20
6.375732,1.408051e-20
6.376221,1.689239e-20
6.376709,2.581008e-22
6.377197,-1.999086e-21
6.377686,-1.065823e-20
6.378174,-1.474054e-20
6.378662,2.600025e-21
6.379150,2.287777e-20
6.379639,2.058022e-20
6.380127,-1.497922e-20
6.380615,1.841200e-20
6.381104,1.569681e-21
6.381592,1.612105e-21
6.382080,1.486051e-20
6.382568,1.351926e-20
6.383057,4.612605e-21
6.383545,1.665528e-20
6.384033,7.448546e-21
6.384521,1.237862e-20
6.385010,3.112341e-20
6.385498,-4.914185e-23
6.385986,1.747910e-20
6.386475,-2.429050e-21
6.386963,3.348205e-20
6.387451,2.093919e-20
6.387939,2.221486e-20
6.388428,3.589127e-21
6.388916,2.860982e-20
6.389404,1.124722e-20
6.389893,4.940609e-20
6.390381,5.938436e-21
6.390869,5.989543e-21
6.391357,2.938711e-20
6.391846,3.147837e-20
6.392334,4.442180e-20
6.392822,2.853021e-20
6.393311,2.081839e-20
6.393799,-7.628257e-21
6.394287,3.647178e-20
6.394775,4.944255e-20
6.395264,1.293317e-20
6.395752,4.037361e-20
6.396240,1.956570e-20
6.396729,1.162827e-20
6.397217,2.833990e-20
6.397705,3.746130e-20
6.398193,5.158444e-20
6.398682,4.532405e-20
6.399170,1.983605e-20
6.399658,1.320081e-20
6.400146,2.351627e-20
6.400635,4.059539e-20
6.401123,5.071556e-20
6.401611,4.481402e-20
6.402100,3.644790e-20
6.402588,5.232963e-21
6.403076,4.497409e-20
6.403564,1.110029e-21
6.404053,5.244088e-20
6.404541,3.678677e-20
6.405029,2.778343e-20
6.405518,4.729867e-20
6.406006,2.045338e-21
6.406494,4.282185e-20
6.406982,4.495895e-20
6.407471,9.139449e-21
6.407959,6.348886e-20
6.408447,3.423517e-20
6.408936,1.545481e-20
6.409424,3.810284e-20
6.409912,3.024131e-20
6.410400,3.254124e-20
6.410889,7.279131e-21
6.411377,4.500550e-20
6.411865,5.009928e-20
6.412354,3.468733e-20
6.412842,2.283550e-20
6.413330,3.323530e-20
6.413818,2.611448e-20
6.414307,3.280563e-20
6.414795,1.721376e-20
6.415283,1.700601e-20
6.415771,4.287743e-20
6.416260,2.646586e-20
6.416748,4.442861e-20
6.417236,4.014457e-20
6.417725,4.050077e-20
6.418213,2.172882e-20
6.418701,2.799211e-20
6.419189,2.549037e-20
6.419678,2.116669e-20
6.420166,2.611279e-20
6.420654,4.158410e-20
6.421143,2.687709e-20
6.421631,3.558874e-20
6.422119,1.095990e-20
6.422607,3.131923e-20
6.423096,2.957926e-20
6.423584,2.261308e-20
6.424072,4.017116e-20
6.424561,-2.254457e-22
6.425049,2.743383e-20
6.425537,3.439678e-20
6.426025,2.565507e-20
6.426514,2.708191e-20
6.427002,2.408283e-20
6.427490,6.125035e-21
6.427979,2.568037e-20
6.428467,2.725755e-20
6.428955,-1.079400e-20
6.429443,2.971065e-20
6.429932,2.603116e-20
6.430420,9.960627e-21
6.430908,-3.092747e-21
6.431396,-4.263256e-21
6.431885,-1.264482e-21
6.432373,1.844012e-20
6.432861,-1.216651e-20
6.433350,7.723735e-21
6.433838,1.787680e-20
6.434326,-1.827790e-20
6.434814,-1.561366e-21
6.435303,-2.126138e-20
6.435791,-9.315099e-22
6.436279,1.367816e-20
6.436768,-3.772278e-20
6.437256,-2.749402e-20
6.437744,4.410794e-21
6.438232,-1.829408e-20
6.438721,-1.225993e-20
6.439209,-1.936914e-20
6.439697,-3.990950e-20
6.440186,-2.391972e-20
6.440674,-2.072420e-20
6.441162,-4.524677e-20
6.441650,-3.672359e-20
6.442139,9.708181e-21
6.442627,-2.554373e-20
6.443115,-3.865801e-20
6.443604,-3.435678e-20
6.444092,-3.260248e-20
6.444580,-3.169741e-20
6.445068,-1.593997e-20
6.445557,-3.255096e-20
6.446045,-2.471830e-20
6.446533,-5.747286e-20
6.447021,-5.079895e-21
6.447510,-2.005178e-20
6.447998,-4.163965e-20
6.448486,-1.089207e-20
6.448975,-1.593249e-20
6.449463,-5.048152e-20
6.449951,-3.503616e-20
6.450439,-1.764269e-20
6.450928,-3.136708e-20
6.451416,-2.187928e-20
6.451904,-5.479925e-20
6.452393,-4.725382e-20
6.452881,-2.318810e-20
6.453369,-1.569196e-20
6.453857,-2.548956e-20
6.454346,-3.988238e-20
6.454834,-5.201994e-20
6.455322,-1.518794e-20
6.455811,-2.568684e-20
6.456299,-2.632163e-20
6.456787,-4.706001e-20
6.457275,-2.567423e-20
6.457764,-6.767072e-21
6.458252,-3.627452e-20
6.458740,1.046908e-20
6.459229,-3.385938e-20
6.459717,-3.399606e-20
6.460205,-9.294034e-21
6.460693,-8.726739e-21
6.461182,-1.395522e-20
6.461670,-1.553871e-20
6.462158,-3.504658e-20
6.462646,1.445625e-21
6.463135,-3.057849e-20
6.463623,-1.627727e-20
6.464111,-1.995391e-20
6.464600,-2.954178e-20
6.465088,-1.295222e-20
6.465576,-4.381226e-21
6.466064,-2.767919e-20
6.466553,-1.494245e-20
6.467041,-2.304082e-20
6.467529,-3.268113e-20
6.468018,-2.721661e-20
6.468506,-1.149195e-20
6.468994,-1.448690e-20
6.469482,-4.174805e-20
6.469971,-1.842267e-20
6.470459,-9.730412e-21
6.470947,-3.792454e-20
6.471436,-5.504141e-20
6.471924,-1.978096e-21
6.472412,-2.653067e-20
6.472900,-3.444015e-20
6.473389,-3.621106e-21
6.473877,-2.628229e-20
6.474365,-5.174638e-20
6.474854,-3.293889e-20
6.475342,-2.997697e-20
6.475830,-3.513802e-20
6.476318,-2.584984e-20
6.476807,-2.633628e-20
6.477295,-4.507031e-20
6.477783,-3.436729e-20
6.478271,-2.707671e-20
6.478760,-3.049814e-20
6.479248,-4.653856e-20
6.479736,-1.060171e-20
6.480225,-4.161648e-20
6.480713,-2.775423e-20
6.481201,-1.526912e-20
6.481689,-3.559557e-20
6.482178,-2.845273e-20
6.482666,-1.862212e-20
6.483154,-3.239265e-20
6.483643,-5.966402e-21
6.484131,-7.866957e-21
6.484619,-2.396484e-20
6.485107,-3.748205e-20
6.485596,1.181093e-20
6.486084,-3.187220e-20
6.486572,1.027106e-20
6.487061,-3.508663e-21
6.487549,-1.649617e-20
6.488037,-2.742560e-20
6.488525,1.015332e-20
6.489014,2.883578e-20
6.489502,6.167422e-21
6.489990,2.116680e-21
6.490479,2.178753e-20
6.490967,5.048917e-21
6.491455,3.613716e-20
6.491943,2.535241e-20
6.492432,1.994767e-20
6.492920,2.476172e-20
6.493408,2.447122e-20
6.493896,6.304750e-20
6.494385,1.623474e-20
6.494873,4.468412e-20
6.495361,4.949176e-20
6.495850,5.724844e-20
6.496338,7.420162e-20
6.496826,3.835637e-20
6.497314,4.775721e-20
6.497803,6.406447e-20
6.498291,8.810120e-20
6.498779,7.160156e-20
6.499268,4.841503e-20
6.499756,7.584971e-20
6.500244,8.435284e-20
6.500732,5.656972e-20
6.501221,8.919065e-20
6.501709,8.691622e-20
6.502197,1.173109e-19
6.502686,8.877833e-20
6.503174,8.050132e-20
6.503662,8.431495e-20
6.504150,7.846383e-20
6.504639,1.115263e-19
6.505127,8.663409e-20
6.505615,8.398890e-20
6.506104,8.421521e-20
6.506592,9.637147e-20
6.507080,7.724826e-20
6.507568,1.032790e-19
6.508057,8.008973e-20
6.508545,6.887991e-20
6.509033,9.065002e-20
6.509521,8.009417e-20
6.510010,8.330488e-20
6.510498,7.938512e-20
6.510986,9.636314e-20
6.511475,5.016767e-20
6.511963,5.355941e-20
6.512451,8.203940e-20
6.512939,6.615524e-20
6.513428,5.375576e-20
6.513916,7.012708e-20
6.514404,4.835812e-20
6.514893,5.511969e-20
6.515381,5.625249e-20
6.515869,4.217395e-20
6.516357,5.826024e-20
6.516846,4.188272e-20
6.517334,5.208828e-20
6.517822,3.127394e-20
6.518311,4.774497e-20
6.518799,3.184442e-20
6.519287,2.738473e-20
6.519775,2.853588e-20
6.520264,2.603162e-20
6.520752,1.507144e-20
6.521240,-4.663347e-21
6.521729,2.178868e-20
6.522217,3.600536e-21
6.522705,-9.826686e-21
6.523193,-3.691840e-21
6.523682,4.255176e-20
6.524170,-1.670100e-20
6.524658,6.670437e-21
6.525146,-1.824158e-20
6.525635,-7.092092e-21
6.526123,-1.215110e-20
6.526611,-7.179456e-21
6.527100,-2.881636e-20
6.527588,-3.792255e-20
6.528076,-2.931527e-20
6.528564,-2.576040e-20
6.529053,-1.214629e-20
6.529541,-3.375071e-20
6.530029,-3.570767e-20
6.530518,-2.859439e-20
6.531006,-1.204075e-20
6.531494,-3.160627e-20
6.531982,-4.940456e-20
6.532471,-2.352404e-20
6.532959,-3.556579e-20
6.533447,-3.856565e-20
6.533936,-4.396805e-20
6.534424,-3.041114e-20
6.534912,-3.609117e-20
6.535400,-4.182642e-20
6.535889,-2.082269e-20
6.536377,-3.782897e-20
6.536865,-5.159981e-20
6.537354,-3.745606e-20
6.537842,-5.086406e-20
6.538330,-2.366470e-20
6.538818,-3.784374e-20
6.539307,-2.302356e-20
6.539795,-3.986529e-20
6.540283,-3.243108e-20
6.540771,-2.604369e-20
6.541260,-2.145941e-20
6.541748,-9.551642e-23
6.542236,-5.580374e-20
6.542725,-2.896120e-20
6.543213,-1.875995e-20
6.543701,1.280126e-20
6.544189,-1.488295e-20
6.544678,-1.542510e-20
6.545166,3.667776e-21
6.545654,-1.347424e-20
6.546143,-6.869369e-21
6.546631,6.103504e-21
6.547119,1.161702e-20
6.547607,-2.129682e-20
6.548096,2.141458e-20
6.548584,-6.619567e-23
6.549072,1.742817e-20
6.549561,2.114561e-20
6.550049,-9.779195e-22
6.550537,2.078982e-20
6.551025,1.555922e-20
6.551514,2.465957e-20
6.552002,3.202110e-20
6.552490,1.091872e-20
6.552979,4.027361e-20
6.553467,2.758148e-20
6.553955,3.628294e-20
6.554443,3.883100e-20
6.554932,3.083767e-20
6.555420,4.470803e-20
6.555908,1.406009e-20
6.556396,5.122342e-20
6.556885,5.386543e-20
6.557373,2.748358e-20
6.557861,4.726672e-20
6.558350,5.390117e-20
6.558838,3.767600e-20
6.559326,4.819568e-20
6.559814,4.323801e-20
6.560303,4.110791e-20
6.560791,4.869984e-20
6.561279,2.836404e-20
6.561768,4.186987e-20
6.562256,5.121390e-20
6.562744,5.139731e-20
6.563232,2.822195e-20
6.563721,2.257215e-20
6.564209,6.520003e-20
6.564697,1.655218e-20
6.565186,5.418814e-20
6.565674,3.467115e-20
6.566162,3.493652e-20
6.566650,4.063773e-20
6.567139,3.840903e-20
6.567627,4.636582e-20
6.568115,1.909924e-20
6.568604,3.583851e-20
6.569092,1.634318e-20
6.569580,3.303698e-20
6.570068,2.176346e-20
6.570557,1.171758e-20
6.571045,1.306847e-20
6.571533,6.797724e-22
6.572021,-1.598094e-20
6.572510,-2.188031e-20
6.572998,7.823213e-21
6.573486,7.230390e-21
6.573975,-3.628718e-20
6.574463,-2.150693e-20
6.574951,-3.476087e-20
6.575439,-2.155281e-20
6.575928,-6.421636e-21
6.576416,-3.957156e-20
6.576904,-5.690139e-20
6.577393,-3.088179e-20
6.577881,-4.597033e-20
6.578369,-4.322906e-20
6.578857,-5.950669e-20
6.579346,-5.694614e-20
6.579834,-6.360629e-20
6.580322,-7.635796e-20
6.580811,-5.780656e-20
6.581299,-6.264915e-20
6.581787,-7.708351e-20
6.582275,-7.355879e-20
6.582764,-6.029726e-20
6.583252,-1.115453e-19
6.583740,-9.136181e-20
6.584229,-8.264754e-20
6.584717,-6.229147e-20
6.585205,-9.810234e-20
6.585693,-8.852842e-20
6.586182,-9.520264e-20
6.586670,-7.584934e-20
6.587158,-8.589950e-20
6.587646,-8.031428e-20
6.588135,-7.222062e-20
6.588623,-6.729860e-20
6.589111,-8.773848e-20
6.589600,-7.228118e-20
6.590088,-7.391353e-20
6.590576,-5.027889e-20
6.591064,-8.224792e-20
6.591553,-4.908650e-20
6.592041,-6.169163e-20
6.592529,-7.732386e-20
6.593018,-3.418926e-20
6.593506,-3.493352e-20
6.593994,-4.366851e-20
6.594482,-4.381607e-20
6.594971,-5.602850e-20
6.595459,-1.362950e-20
6.595947,-2.415988e-20
6.596436,-1.087510e-20
6.596924,-2.428382e-20
6.597412,-1.852313e-20
6.597900,-2.297740e-21
6.598389,-1.404394e-20
6.598877,-4.152581e-21
6.599365,4.777500e-21
6.599854,3.349974e-21
6.600342,3.039390e-21
6.600830,-6.513511e-21
6.601318,-1.042469e-20
6.601807,2.118583e-20
6.602295,1.322682e-20
6.602783,-4.813627e-21
6.603271,2.429536e-20
6.603760,9.266446e-21
6.604248,1.601996e-20
6.604736,5.766273e-21
6.605225,1.791701e-20
6.605713,3.275010e-20
6.606201,1.222358e-20
6.606689,-7.863387e-21
6.607178,3.363576e-20
6.607666,2.769314e-20
6.608154,2.211775e-20
6.608643,2.223227e-20
6.609131,6.731555e-21
6.609619,1.944635e-20
6.610107,1.542368e-20
6.610596,7.633570e-21
6.611084,1.998637e-20
6.611572,1.795577e-20
6.612061,1.282344e-20
6.612549,2.514606e-20
6.613037,-7.942284e-21
6.613525,-1.236720e-20
6.614014,8.632309e-21
6.614502,9.042298e-21
6.614990,-1.852973e-20
6.615479,6.229928e-23
6.615967,-4.735467e-21
6.616455,-3.216452e-20
6.616943,1.319189e-20
6.617432,-4.987077e-21
6.617920,-1.301256e-20
6.618408,-5.137530e-21
6.618896,-2.844265e-20
6.619385,-1.066006e-20
6.619873,-3.286815e-20
6.620361,-1.994455e-20
6.620850,-5.457473e-20
6.621338,-1.799972e-20
6.621826,-1.909409e-20
6.622314,-5.984771e-20
6.622803,-3.893329e-20
6.623291,-5.383240e-20
6.623779,-4.550894e-20
6.624268,-3.127310e-20
6.624756,-7.034057e-20
6.625244,-3.286929e-20
6.625732,-8.311408e-20
6.626221,-4.248074e-20
6.626709,-5.979725e-20
6.627197,-3.733449e-20
6.627686,-6.137810e-20
6.628174,-3.262491e-20
6.628662,-7.922475e-20
6.629150,-4.397777e-20
6.629639,-6.102376e-20
6.630127,-5.977263e-20
6.630615,-5.990774e-20
6.631104,-5.525278e-20
6.631592,-5.485182e-20
6.632080,-5.791687e-20
6.632568,-7.464195e-20
6.633057,-5.443503e-20
6.633545,-3.900543e-20
6.634033,-5.449130e-20
6.634521,-4.244447e-20
6.635010,-6.167767e-20
6.635498,-4.758121e-20
6.635986,-2.806971e-20
6.636475,-5.623077e-20
6.636963,-6.297340e-20
6.637451,-1.826240e-20
6.637939,-3.315873e-20
6.638428,-3.239928e-20
6.638916,-6.417103e-20
6.639404,-2.089354e-20
6.639893,-4.025774e-20
6.640381,-3.197767e-20
6.640869,-1.419486e-20
6.641357,-2.145897e-20
6.641846,-3.229916e-20
6.642334,-3.013899e-20
6.642822,-2.843994e-20
6.643311,8.983284e-21
6.643799,-7.832922e-21
6.644287,-1.396777e-21
6.644775,1.966417e-21
6.645264,-1.055491e-20
6.645752,-4.565279e-21
6.646240,7.734517e-21
6.646729,1.061833e-20
6.647217,-1.600550e-20
6.647705,2.988394e-20
6.648193,2.940240e-20
6.648682,1.447348e-20
6.649170,2.403547e-20
6.649658,2.665769e-20
6.650146,3.586755e-20
6.650635,3.920278e-20
6.651123,2.788055e-20
6.651611,1.307505e-20
6.652100,5.268726e-20
6.652588,5.403998e-20
6.653076,5.671655e-20
6.653564,4.830212e-20
6.654053,3.337086e-20
6.654541,4.588136e-20
6.655029,5.694048e-20
6.655518,2.622888e-20
6.656006,6.541662e-20
6.656494,6.457763e-20
6.656982,3.727166e-20
6.657471,5.696105e-20
6.657959,5.547516e-20
6.658447,7.724791e-20
6.658936,5.249131e-20
6.659424,4.984837e-20
6.659912,4.591721e-20
6.660400,7.566968e-20
6.660889,7.036061e-20
6.661377,7.323396e-20
6.661865,6.188099e-20
6.662354,6.577269e-20
6.662842,4.331456e-20
6.663330,6.651598e-20
6.663818,5.574574e-20
6.664307,7.458621e-20
6.664795,6.632383e-20
6.665283,3.465089e-20
6.665771,6.358729e-20
6.666260,3.797932e-20
6.666748,4.869267e-20
6.667236,7.210362e-20
6.667725,4.962812e-20
6.668213,2.688366e-20
6.668701,4.649401e-20
6.669189,5.124249e-20
6.669678,3.517090e-20
6.670166,2.793547e-20
6.670654,3.996718e-20
6.671143,2.594909e-20
6.671631,3.266792e-20
6.672119,2.193610e-20
6.672607,4.248317e-20
6.673096,1.532095e-20
6.673584,2.487171e-20
6.674072,2.034649e-20
6.674561,5.485922e-21
6.675049,-1.573250e-22
6.675537,1.663404e-20
6.676025,2.026099e-20
6.676514,4.862379e-21
6.677002,-6.835807e-21
6.677490,-2.539863e-20
6.677979,-1.299804e-20
6.678467,1.614470e-22
6.678955,-1.659457e-20
6.679443,-2.131752e-20
6.679932,-4.241070e-20
6.680420,-4.609478e-20
6.680908,-1.532974e-20
6.681396,-5.832655e-20
6.681885,-4.776565e-20
6.682373,-4.243250e-20
6.682861,-6.490079e-20
6.683350,-5.507445e-20
6.683838,-5.687370e-20
6.684326,-9.204448e-20
6.684814,-6.211687e-20
6.685303,-7.149263e-20
6.685791,-6.570885e-20
6.686279,-9.308070e-20
6.686768,-9.800731e-20
6.687256,-7.529357e-20
6.687744,-8.753392e-20
6.688232,-8.659851e-20
6.688721,-8.779235e-20
6.689209,-8.258424e-20
6.689697,-9.793212e-20
6.690186,-7.091335e-20
6.690674,-1.010428e-19
6.691162,-9.192478e-20
6.691650,-9.897862e-20
6.692139,-9.306292e-20
6.692627,-1.039510e-19
6.693115,-6.767039e-20
6.693604,-7.881669e-20
6.694092,-8.848826e-20
6.694580,-8.943965e-20
6.695068,-4.864865e-20
6.695557,-7.537222e-20
6.696045,-6.237687e-20
6.696533,-6.838790e-20
6.697021,-5.455269e-20
6.697510,-6.649791e-20
6.697998,-7.076602e-20
6.698486,-4.030876e-20
6.698975,-1.888076e-20
6.699463,-3.134106e-20
6.699951,-3.270737e-20
6.700439,-4.492038e-20
6.700928,-2.316485e-20
6.701416,-1.890346e-20
6.701904,-2.006678e-20
6.702393,-7.645576e-23
6.702881,2.038071e-20
6.703369,4.299347e-21
6.703857,-1.416183e-20
6.704346,1.580790e-20
6.704834,2.712190e-20
6.705322,3.764684e-20
6.705811,3.876234e-20
6.706299,2.422334e-20
6.706787,3.827085e-20
6.707275,1.859890e-20
6.707764,5.780293e-20
6.708252,4.229028e-20
6.708740,4.873461e-20
6.709229,2.813272e-20
6.709717,6.591620e-20
6.710205,5.180199e-20
6.710693,5.968816e-20
6.711182,5.954907e-20
6.711670,5.786012e-20
6.712158,5.913943e-20
6.712646,5.374800e-20
6.713135,4.908474e-20
6.713623,7.319801e-20
6.714111,6.671619e-20
6.714600,5.066758e-20
6.715088,5.866605e-20
6.715576,4.037688e-20
6.716064,5.563703e-20
6.716553,5.444365e-20
6.717041,5.965141e-20
6.717529,2.755469e-20
6.718018,5.111613e-20
6.718506,2.515099e-20
6.718994,3.586678e-20
6.719482,4.002985e-20
6.719971,2.454815e-20
6.720459,4.102568e-20
6.720947,2.865005e-20
6.721436,2.704920e-21
6.721924,5.390410e-21
6.722412,3.915845e-20
6.722900,-1.045672e-20
6.723389,-1.329215e-20
6.723877,2.345708e-20
6.724365,-3.714026e-20
6.724854,-3.713437e-22
6.725342,-8.384472e-21
6.725830,-1.761318e-20
6.726318,-2.975288e-20
6.726807,-2.563378e-20
6.727295,-2.425039e-20
6.727783,-2.639661e-20
6.728271,-1.888101e-20
6.728760,-4.697394e-20
6.729248,-4.255693e-20
6.729736,-3.643410e-20
6.730225,-4.547904e-20
6.730713,-3.220486e-20
6.731201,-4.099201e-20
6.731689,-6.040980e-20
6.732178,-2.883234e-20
6.732666,-7.447842e-20
6.733154,-5.814448e-20
6.733643,-3.638815e-20
6.734131,-6.841415e-20
6.734619,-5.907282e-20
6.735107,-5.746396e-20
6.735596,-5.289205e-20
6.736084,-4.157923e-20
6.736572,-4.964745e-20
6.737061,-5.695441e-20
6.737549,-3.002576e-20
6.738037,-3.299850e-20
6.738525,-5.011387e-20
6.739014,-5.286023e-20
6.739502,-2.672250e-20
6.739990,-2.267862e-20
6.740479,-3.559550e-20
6.740967,-2.271814e-20
6.741455,-2.714965e-20
6.741943,3.595688e-21
6.742432,-2.991057e-20
6.742920,-4.341495e-21
6.743408,4.246387e-21
6.743896,1.299756e-20
6.744385,6.361073e-21
6.744873,-4.151396e-21
6.745361,3.223423e-20
6.745850,2.947472e-20
6.746338,2.240423e-20
6.746826,2.236063e-20
6.747314,2.200954e-20
6.747803,2.567599e-20
6.748291,5.126469e-20
6.748779,4.147710e-20
6.749268,3.796467e-20
6.749756,3.196712e-20
6.750244,4.432790e-20
6.750732,5.799064e-20
6.751221,7.262150e-20
6.751709,5.636456e-20
6.752197,4.162474e-20
6.752686,5.483235e-20
6.753174,4.395789e-20
6.753662,8.876117e-20
6.754150,4.249166e-20
6.754639,5.784101e-20
6.755127,6.449600e-20
6.755615,8.896977e-20
6.756104,6.179936e-20
6.756592,5.591481e-20
6.757080,5.236893e-20
6.757568,7.869172e-20
6.758057,6.253360e-20
6.758545,4.988000e-20
6.759033,3.826053e-20
6.759521,8.175840e-20
6.760010,6.757044e-20
6.760498,5.076126e-20
6.760986,5.928968e-20
6.761475,5.310016e-20
6.761963,2.264479e-20
6.762451,6.292072e-20
6.762939,4.597123e-20
6.763428,4.222440e-20
6.763916,3.991702e-20
6.764404,5.338141e-20
6.764893,4.078649e-20
6.765381,2.869835e-20
6.765869,2.393296e-20
6.766357,2.360236e-20
6.766846,1.387717e-20
6.767334,2.137818e-20
6.767822,2.494921e-20
6.768311,8.755172e-21
6.768799,1.345697e-20
6.769287,1.004567e-20
6.769775,-1.652340e-20
6.770264,-5.021560e-21
6.770752,-3.814299e-21
6.771240,-1.748055e-21
6.771729,-4.931431e-21
6.772217,-3.206319e-20
6.772705,-1.916860e-20
6.773193,-1.747026e-20
6.773682,-2.357496e-20
6.774170,-1.667201e-20
6.774658,-1.361301e-20
6.775146,-5.067510e-20
6.775635,-4.151022e-20
6.776123,-4.623105e-20
6.776611,-5.781735e-20
6.777100,-1.927741e-20
6.777588,-4.569486e-20
6.778076,-4.903388e-20
6.778564,-5.367528e-20
6.779053,-6.041553e-20
6.779541,-4.308228e-20
6.780029,-6.895837e-20
6.780518,-5.094830e-20
6.781006,-5.444142e-20
6.781494,-6.343305e-20
6.781982,-8.072444e-20
6.782471,-4.523285e-20
6.782959,-7.066213e-20
6.783447,-6.368582e-20
6.783936,-5.536103e-20
6.784424,-5.017879e-20
6.784912,-6.783066e-20
6.785400,-6.930734e-20
6.785889,-4.928331e-20
6.786377,-4.590930e-20
6.786865,-6.482121e-20
6.787354,-5.517374e-20
6.787842,-4.630499e-20
6.788330,-4.701467e-20
6.788818,-6.055484e-20
6.789307,-2.494025e-20
6.789795,-6.244321e-20
6.790283,-4.675077e-20
6.790771,-4.504481e-20
6.791260,-5.002355e-20
6.791748,-3.467137e-20
6.792236,-3.397671e-20
6.792725,-2.476789e-20
6.793213,-3.681015e-20
6.793701,-4.298520e-20
6.794189,-4.927452e-20
6.794678,-1.052452e-20
6.795166,-4.055124e-20
6.795654,-3.024265e-20
6.796143,-2.103363e-20
6.796631,-4.004151e-20
6.797119,-2.347969e-20
6.797607,-1.890952e-20
6.798096,-2.483937e-20
6.798584,1.099617e-20
6.799072,-3.806637e-20
6.799561,-5.530962e-21
6.800049,-3.183912e-20
6.800537,-2.515503e-20
6.801025,9.571994e-21
6.801514,-9.751187e-21
6.802002,-5.630880e-21
6.802490,5.056753e-21
6.802979,-1.211922e-20
6.803467,8.756600e-21
6.803955,-1.613787e-20
6.804443,1.418484e-20
6.804932,-9.610250e-21
6.805420,6.379203e-21
6.805908,-1.699801e-21
6.806396,1.909622e-20
6.806885,2.556541e-21
6.807373,3.246672e-20
6.807861,1.354370e-20
6.808350,1.746070e-21
6.808838,1.920685e-20
6.809326,2.059632e-20
6.809814,2.026746e-20
6.810303,2.339704e-20
6.810791,1.853758e-20
6.811279,1.741664e-20
6.811768,4.529745e-20
6.812256,3.290128e-20
6.812744,-8.265632e-22
6.813232,2.064304e-20
6.813721,6.786250e-20
6.814209,3.143078e-20
6.814697,1.692852e-20
6.815186,1.740399e-20
6.815674,4.870638e-20
6.816162,3.632130e-20
6.816650,4.433741e-20
6.817139,4.613501e-20
6.817627,2.695711e-20
6.818115,3.021408e-20
6.818604,5.609251e-20
6.819092,4.781950e-20
6.819580,6.410072e-20
6.820068,3.362993e-20
6.820557,6.116461e-20
6.821045,2.453325e-20
6.821533,4.820004e-20
6.822021,5.781189e-20
6.822510,4.587941e-20
6.822998,6.942029e-20
6.823486,3.793430e-20
6.823975,6.606594e-20
6.824463,5.126551e-20
6.824951,7.363833e-20
6.825439,5.152394e-20
6.825928,8.853307e-20
6.826416,5.029488e-20
6.826904,6.183114e-20
6.827393,6.254802e-20
6.827881,5.619062e-20
6.828369,9.688843e-20
6.828857,7.778271e-20
6.829346,8.415316e-20
6.829834,7.220265e-20
6.830322,7.345380e-20
6.830811,9.454572e-20
6.831299,6.738544e-20
6.831787,8.377342e-20
6.832275,9.595729e-20
6.832764,8.856705e-20
6.833252,9.504198e-20
6.833740,9.348460e-20
6.834229,8.927059e-20
6.834717,7.342749e-20
6.835205,8.814653e-20
6.835693,1.137909e-19
6.836182,7.349753e-20
6.836670,1.047796e-19
6.837158,9.121261e-20
6.837646,9.177515e-20
6.838135,1.024571e-19
6.838623,1.008250e-19
6.839111,7.906717e-20
6.839600,8.416165e-20
6.840088,9.878537e-20
6.840576,9.804061e-20
6.841064,9.735531e-20
6.841553,8.838247e-20
6.842041,9.011134e-20
6.842529,6.351181e-20
6.843018,8.304329e-20
6.843506,1.026105e-19
