time,template
0.288330,3.127945e-21
0.288574,7.054679e-21
0.288818,1.094896e-20
0.289062,1.478815e-20
0.289307,1.855497e-20
0.289551,2.223393e-20
0.289795,2.580198e-20
0.290039,2.924598e-20
0.290283,3.254292e-20
0.290527,3.568347e-20
0.290771,3.864391e-20
0.291016,4.141721e-20
0.291260,4.398456e-20
0.291504,4.633541e-20
0.291748,4.845777e-20
0.291992,5.033923e-20
0.292236,5.197205e-20
0.292480,5.334719e-20
0.292725,5.445779e-20
0.292969,5.529859e-20
0.293213,5.586483e-20
0.293457,5.615369e-20
0.293701,5.616345e-20
0.293945,5.589401e-20
0.294189,5.534660e-20
0.294434,5.452347e-20
0.294678,5.342885e-20
0.294922,5.206813e-20
0.295166,5.044726e-20
0.295410,4.857396e-20
0.295654,4.645912e-20
0.295898,4.411247e-20
0.296143,4.154334e-20
0.296387,3.876770e-20
0.296631,3.579827e-20
0.296875,3.264701e-20
0.297119,2.933506e-20
0.297363,2.587320e-20
0.297607,2.228305e-20
0.297852,1.857780e-20
0.298096,1.477900e-20
0.298340,1.090561e-20
0.298584,6.976987e-21
0.298828,3.012747e-21
0.299072,-9.690177e-22
0.299316,-4.946688e-21
0.299561,-8.902061e-21
0.299805,-1.281528e-20
0.300049,-1.666175e-20
0.300293,-2.042879e-20
0.300537,-2.409418e-20
0.300781,-2.763952e-20
0.301025,-3.104704e-20
0.301270,-3.429961e-20
0.301514,-3.738350e-20
0.301758,-4.028032e-20
0.302002,-4.297549e-20
0.302246,-4.545443e-20
0.302490,-4.770861e-20
0.302734,-4.972171e-20
0.302979,-5.148700e-20
0.303223,-5.299314e-20
0.303467,-5.423380e-20
0.303711,-5.520200e-20
0.303955,-5.589301e-20
0.304199,-5.630277e-20
0.304443,-5.642947e-20
0.304688,-5.627210e-20
0.304932,-5.583123e-20
0.305176,-5.510943e-20
0.305420,-5.410915e-20
0.305664,-5.283530e-20
0.305908,-5.129533e-20
0.306152,-4.949730e-20
0.306396,-4.744680e-20
0.306641,-4.515733e-20
0.306885,-4.263958e-20
0.307129,-3.990497e-20
0.307373,-3.696701e-20
0.307617,-3.384304e-20
0.307861,-3.054755e-20
0.308105,-2.709414e-20
0.308350,-2.350300e-20
0.308594,-1.979228e-20
0.308838,-1.598238e-20
0.309082,-1.208759e-20
0.309326,-8.130860e-21
0.309570,-4.133922e-21
0.309814,-1.135777e-22
0.310059,3.909837e-21
0.310303,7.917630e-21
0.310547,1.188263e-20
0.310791,1.578983e-20
0.311035,1.961771e-20
0.311279,2.334682e-20
0.311523,2.696129e-20
0.311768,3.043656e-20
0.312012,3.376091e-20
0.312256,3.691437e-20
0.312500,3.988091e-20
0.312744,4.264654e-20
0.312988,4.519586e-20
