time,SNR
14.135010,1.415857
14.135498,1.562767
14.135986,1.703373
14.136475,1.739204
14.136963,1.657597
14.137451,1.502188
14.137939,1.329590
14.138428,1.176089
14.138916,1.053377
14.139404,0.977040
14.139893,0.979272
14.140381,1.041286
14.140869,1.092998
14.141357,1.071053
14.141846,0.954074
14.142334,0.761639
14.142822,0.543373
14.143311,0.420481
14.143799,0.510935
14.144287,0.693416
14.144775,0.836197
14.145264,0.907970
14.145752,0.932713
14.146240,0.971837
14.146729,1.081709
14.147217,1.262930
14.147705,1.465414
14.148193,1.631021
14.148682,1.723033
14.149170,1.716159
14.149658,1.609917
14.150146,1.434289
14.150635,1.251519
14.151123,1.129989
14.151611,1.103580
14.152100,1.151823
14.152588,1.240233
14.153076,1.371250
14.153564,1.556593
14.154053,1.785316
14.154541,2.013208
14.155029,2.184841
14.155518,2.255822
14.156006,2.210478
14.156494,2.057059
14.156982,1.822829
14.157471,1.543897
14.157959,1.250440
14.158447,0.949346
14.158936,0.633240
14.159424,0.337190
14.159912,0.318440
14.160400,0.576976
14.160889,0.812008
14.161377,0.950213
14.161865,0.994016
14.162354,0.989547
14.162842,0.997249
14.163330,1.038122
14.163818,1.068576
14.164307,1.039402
14.164795,0.929581
14.165283,0.767693
14.165771,0.611595
14.166260,0.496429
14.166748,0.391047
14.167236,0.281604
14.167725,0.309888
14.168213,0.492492
14.168701,0.657413
14.169189,0.730670
14.169678,0.699550
14.170166,0.596335
14.170654,0.470664
14.171143,0.354789
14.171631,0.226062
14.172119,0.105229
14.172607,0.226352
14.173096,0.429836
14.173584,0.619215
14.174072,0.798510
14.174561,0.980671
14.175049,1.153832
14.175537,1.295289
14.176025,1.389382
14.176514,1.451807
14.177002,1.501129
14.177490,1.513586
14.177979,1.433489
14.178467,1.225491
14.178955,0.932042
14.179443,0.675366
14.179932,0.590619
14.180420,0.644341
14.180908,0.733483
14.181396,0.854132
14.181885,1.014911
14.182373,1.162719
14.182861,1.244322
14.183350,1.276537
14.183838,1.333885
14.184326,1.449823
14.184814,1.558783
14.185303,1.573712
14.185791,1.467248
14.186279,1.290931
14.186768,1.148170
14.187256,1.105826
14.187744,1.120050
14.188232,1.113209
14.188721,1.081063
14.189209,1.065536
14.189697,1.086366
14.190186,1.102930
14.190674,1.057464
14.191162,0.927430
14.191650,0.736609
14.192139,0.537777
14.192627,0.380020
14.193115,0.254458
14.193604,0.099680
14.194092,0.118914
14.194580,0.392856
14.195068,0.701537
14.195557,1.024083
14.196045,1.337116
14.196533,1.600581
14.197021,1.762880
14.197510,1.817592
14.197998,1.827500
14.198486,1.878473
14.198975,1.976265
14.199463,2.018722
14.199951,1.900008
14.200439,1.621167
14.200928,1.322713
14.201416,1.182191
14.201904,1.202424
14.202393,1.223930
14.202881,1.186813
14.203369,1.165910
14.203857,1.250659
14.204346,1.395104
14.204834,1.498231
14.205322,1.523904
14.205811,1.500378
14.206299,1.476078
14.206787,1.447720
14.207275,1.357589
14.207764,1.162690
14.208252,0.892520
14.208740,0.648692
14.209229,0.548598
14.209717,0.589290
14.210205,0.687720
14.210693,0.824017
14.211182,0.982375
14.211670,1.111144
14.212158,1.167015
14.212646,1.159830
14.213135,1.132743
14.213623,1.123896
14.214111,1.100248
14.214600,0.986278
14.215088,0.764097
14.215576,0.537319
14.216064,0.545168
14.216553,0.755838
14.217041,0.980277
14.217529,1.207301
14.218018,1.459286
14.218506,1.688171
14.218994,1.805276
14.219482,1.758538
14.219971,1.580369
14.220459,1.379627
14.220947,1.242236
14.221436,1.139400
14.221924,0.982729
14.222412,0.769990
14.222900,0.650661
14.223389,0.773992
14.223877,1.022453
14.224365,1.290715
14.224854,1.592496
14.225342,1.938355
14.225830,2.271143
14.226318,2.500930
14.226807,2.558461
14.227295,2.429270
14.227783,2.174778
14.228271,1.902838
14.228760,1.694923
14.229248,1.540962
14.229736,1.360315
14.230225,1.101445
14.230713,0.776172
14.231201,0.456097
14.231689,0.301464
14.232178,0.457104
14.232666,0.699110
14.233154,0.900538
14.233643,1.008234
14.234131,0.999607
14.234619,0.883075
14.235107,0.693965
14.235596,0.457376
14.236084,0.180130
14.236572,0.136727
14.237061,0.460686
14.237549,0.751853
14.238037,0.967395
14.238525,1.094774
14.239014,1.166378
14.239502,1.232285
14.239990,1.324440
14.240479,1.416993
14.240967,1.463291
14.241455,1.438945
14.241943,1.351481
14.242432,1.227435
14.242920,1.088946
14.243408,0.971530
14.243896,0.915764
14.244385,0.927963
14.244873,0.966763
14.245361,0.982737
14.245850,0.965814
14.246338,0.953008
14.246826,0.970941
14.247314,0.998378
14.247803,0.982309
14.248291,0.889992
14.248779,0.719581
14.249268,0.488159
14.249756,0.224016
14.250244,0.080167
14.250732,0.432629
14.251221,0.844204
14.251709,1.284464
14.252197,1.699570
14.252686,2.038186
14.253174,2.257619
14.253662,2.339022
14.254150,2.281974
14.254639,2.110341
14.255127,1.865458
14.255615,1.606019
14.256104,1.391054
14.256592,1.242615
14.257080,1.150349
14.257568,1.104897
14.258057,1.131641
14.258545,1.247931
14.259033,1.426325
14.259521,1.615891
14.260010,1.768375
14.260498,1.848270
14.260986,1.845880
14.261475,1.764838
14.261963,1.611528
14.262451,1.407555
14.262939,1.194153
14.263428,1.012631
14.263916,0.864468
14.264404,0.698861
14.264893,0.471862
14.265381,0.250089
14.265869,0.425275
14.266357,0.825477
14.266846,1.230449
14.267334,1.574944
14.267822,1.815377
14.268311,1.921403
14.268799,1.886479
14.269287,1.736066
14.269775,1.530450
14.270264,1.327307
14.270752,1.145341
14.271240,0.976224
14.271729,0.831978
14.272217,0.762336
14.272705,0.799798
14.273193,0.881971
14.273682,0.929953
14.274170,0.917859
14.274658,0.884068
14.275146,0.887406
14.275635,0.930156
14.276123,0.948427
14.276611,0.878788
14.277100,0.687955
14.277588,0.381274
14.278076,0.032540
14.278564,0.429733
14.279053,0.849542
14.279541,1.248417
14.280029,1.609383
14.280518,1.906457
14.281006,2.090873
14.281494,2.114805
14.281982,1.988775
14.282471,1.809364
14.282959,1.701775
14.283447,1.675703
14.283936,1.611034
14.284424,1.399463
14.284912,1.036282
14.285400,0.606354
14.285889,0.364838
14.286377,0.640696
14.286865,1.056501
14.287354,1.453821
14.287842,1.760412
14.288330,1.921903
14.288818,1.909724
14.289307,1.760388
14.289795,1.566469
14.290283,1.394905
14.290771,1.227964
14.291260,1.029386
14.291748,0.831720
14.292236,0.703724
14.292725,0.666756
14.293213,0.754152
14.293701,1.034926
14.294189,1.458250
14.294678,1.876589
14.295166,2.155008
14.295654,2.228778
14.296143,2.132070
14.296631,1.968299
14.297119,1.839967
14.297607,1.758834
14.298096,1.666127
14.298584,1.523747
14.299072,1.348009
14.299561,1.183449
14.300049,1.047048
14.300537,0.914376
14.301025,0.760457
14.301514,0.595952
14.302002,0.496469
14.302490,0.549211
14.302979,0.687418
14.303467,0.819077
14.303955,0.946657
14.304443,1.101203
14.304932,1.262206
14.305420,1.365332
14.305908,1.371141
14.306396,1.295706
14.306885,1.223109
14.307373,1.210789
14.307861,1.216801
14.308350,1.146846
14.308838,0.964711
14.309326,0.711383
14.309814,0.525401
14.310303,0.583806
14.310791,0.799727
14.311279,1.009256
14.311768,1.146080
14.312256,1.194861
14.312744,1.183098
14.313232,1.175884
14.313721,1.231332
14.314209,1.320405
14.314697,1.361165
14.315186,1.288383
14.315674,1.095064
14.316162,0.826112
14.316650,0.573751
14.317139,0.479594
14.317627,0.601484
14.318115,0.836773
14.318604,1.112787
14.319092,1.364261
14.319580,1.522498
14.320068,1.552690
14.320557,1.463910
14.321045,1.299324
14.321533,1.092454
14.322021,0.852396
14.322510,0.580089
14.322998,0.294129
14.323486,0.125256
14.323975,0.315968
14.324463,0.543478
14.324951,0.790940
14.325439,1.069778
14.325928,1.352827
14.326416,1.587242
14.326904,1.725852
14.327393,1.741961
14.327881,1.634657
14.328369,1.424882
14.328857,1.141681
14.329346,0.812704
14.329834,0.469007
14.330322,0.176145
14.330811,0.215972
14.331299,0.405362
14.331787,0.563542
14.332275,0.734513
14.332764,0.950980
14.333252,1.188903
14.333740,1.389039
14.334229,1.492373
14.334717,1.468008
14.335205,1.319047
14.335693,1.071770
14.336182,0.765996
14.336670,0.443735
14.337158,0.191863
14.337646,0.326709
14.338135,0.599154
14.338623,0.833621
14.339111,1.007668
14.339600,1.122461
14.340088,1.190807
14.340576,1.235698
14.341064,1.269517
14.341553,1.283138
14.342041,1.250454
14.342529,1.153352
14.343018,1.004680
14.343506,0.831531
14.343994,0.689051
14.344482,0.652265
14.344971,0.752455
14.345459,0.919793
14.345947,1.078518
14.346436,1.202579
14.346924,1.316149
14.347412,1.456170
14.347900,1.611899
14.348389,1.715789
14.348877,1.700028
14.349365,1.547274
14.349854,1.304234
14.350342,1.060907
14.350830,0.872238
14.351318,0.721613
14.351807,0.595978
14.352295,0.578045
14.352783,0.727667
14.353271,0.935646
14.353760,1.094718
14.354248,1.194599
14.354736,1.304887
14.355225,1.467572
14.355713,1.628241
14.356201,1.690732
14.356689,1.595774
14.357178,1.362253
14.357666,1.092232
14.358154,0.906139
14.358643,0.825827
14.359131,0.809704
14.359619,0.893585
14.360107,1.089734
14.360596,1.298946
14.361084,1.425557
14.361572,1.460398
14.362061,1.464426
14.362549,1.487422
14.363037,1.507937
14.363525,1.455181
14.364014,1.286662
14.364502,1.010243
14.364990,0.666658
14.365479,0.286672
14.365967,0.173771
14.366455,0.617499
14.366943,1.085542
14.367432,1.501370
14.367920,1.799308
14.368408,1.945579
14.368896,1.960539
14.369385,1.903678
14.369873,1.832387
14.370361,1.766845
14.370850,1.694181
14.371338,1.606911
14.371826,1.522624
14.372314,1.471384
14.372803,1.495075
14.373291,1.610603
14.373779,1.777353
14.374268,1.919554
14.374756,1.966225
14.375244,1.906543
14.375732,1.789822
14.376221,1.689024
14.376709,1.639756
14.377197,1.606473
14.377686,1.530679
14.378174,1.383399
14.378662,1.173974
14.379150,0.924247
14.379639,0.649079
14.380127,0.378797
14.380615,0.312998
14.381104,0.562423
14.381592,0.834575
14.382080,1.021443
14.382568,1.104130
14.383057,1.105471
14.383545,1.053632
14.384033,0.961128
14.384521,0.819917
14.385010,0.622061
14.385498,0.377180
14.385986,0.138041
14.386475,0.218996
14.386963,0.433701
14.387451,0.612934
14.387939,0.763204
14.388428,0.911374
14.388916,1.080951
14.389404,1.281291
14.389893,1.501121
14.390381,1.706744
14.390869,1.850648
14.391357,1.887122
14.391846,1.783802
14.392334,1.546398
14.392822,1.216964
14.393311,0.853071
14.393799,0.508892
14.394287,0.283853
14.394775,0.388046
14.395264,0.628216
14.395752,0.839022
14.396240,0.992939
14.396729,1.109465
14.397217,1.241189
14.397705,1.421061
14.398193,1.608534
14.398682,1.714398
14.399170,1.672470
14.399658,1.515479
14.400146,1.337064
14.400635,1.213080
14.401123,1.124760
14.401611,1.041603
14.402100,1.065009
14.402588,1.295282
14.403076,1.606374
14.403564,1.806525
14.404053,1.782972
14.404541,1.534147
14.405029,1.156257
14.405518,0.777957
14.406006,0.506315
14.406494,0.364048
14.406982,0.308536
14.407471,0.341268
14.407959,0.445027
14.408447,0.602234
14.408936,0.832170
14.409424,1.129653
14.409912,1.437497
14.410400,1.674737
14.410889,1.772373
14.411377,1.706810
14.411865,1.493428
14.412354,1.184857
14.412842,0.846309
14.413330,0.533946
14.413818,0.293553
14.414307,0.229513
14.414795,0.344640
14.415283,0.480607
14.415771,0.619593
14.416260,0.783889
14.416748,0.955985
14.417236,1.077888
14.417725,1.106333
14.418213,1.034302
14.418701,0.881725
14.419189,0.675160
14.419678,0.438534
14.420166,0.210030
14.420654,0.138968
14.421143,0.237878
14.421631,0.291051
14.422119,0.290697
14.422607,0.291593
14.423096,0.334334
14.423584,0.401861
14.424072,0.462654
14.424561,0.501171
14.425049,0.526229
14.425537,0.553804
14.426025,0.575674
14.426514,0.565176
14.427002,0.506461
14.427490,0.414063
14.427979,0.328016
14.428467,0.288470
14.428955,0.278770
14.429443,0.269267
14.429932,0.274896
14.430420,0.313003
14.430908,0.352695
14.431396,0.360062
14.431885,0.338948
14.432373,0.323315
14.432861,0.334936
14.433350,0.363583
14.433838,0.397587
14.434326,0.437714
14.434814,0.496131
14.435303,0.581224
14.435791,0.700631
14.436279,0.853123
14.436768,1.021052
14.437256,1.174475
14.437744,1.289901
14.438232,1.357015
14.438721,1.379691
14.439209,1.376278
14.439697,1.353308
14.440186,1.333892
14.440674,1.337352
14.441162,1.370633
14.441650,1.410025
14.442139,1.418949
14.442627,1.377029
14.443115,1.281637
14.443604,1.156736
14.444092,1.047359
14.444580,1.008047
14.445068,1.054525
14.445557,1.145341
14.446045,1.225999
14.446533,1.257839
14.447021,1.229971
14.447510,1.159597
14.447998,1.081664
14.448486,1.021158
14.448975,0.971036
14.449463,0.906286
14.449951,0.815010
14.450439,0.716611
14.450928,0.655989
14.451416,0.679952
14.451904,0.789644
14.452393,0.920207
14.452881,1.018240
14.453369,1.049501
14.453857,1.005455
14.454346,0.887297
14.454834,0.717430
14.455322,0.517025
14.455811,0.300880
14.456299,0.085185
14.456787,0.130662
14.457275,0.302354
14.457764,0.421420
14.458252,0.476606
14.458740,0.483947
14.459229,0.489729
14.459717,0.549134
14.460205,0.680966
14.460693,0.847930
14.461182,1.005126
14.461670,1.122417
14.462158,1.184392
14.462646,1.179529
14.463135,1.099975
14.463623,0.959912
14.464111,0.794357
14.464600,0.645174
14.465088,0.536278
14.465576,0.461734
14.466064,0.408423
14.466553,0.373659
14.467041,0.363490
14.467529,0.376903
14.468018,0.396362
14.468506,0.412713
14.468994,0.436634
14.469482,0.489197
14.469971,0.575744
14.470459,0.686133
14.470947,0.790869
14.471436,0.847019
14.471924,0.825022
14.472412,0.725868
14.472900,0.578229
14.473389,0.440794
14.473877,0.359639
14.474365,0.306692
14.474854,0.251038
14.475342,0.240673
14.475830,0.318630
14.476318,0.434814
14.476807,0.568763
14.477295,0.720955
14.477783,0.882228
14.478271,1.031944
14.478760,1.141033
14.479248,1.181507
14.479736,1.141518
14.480225,1.054562
14.480713,1.004946
14.481201,1.065195
14.481689,1.187941
14.482178,1.261442
14.482666,1.210519
14.483154,1.027262
14.483643,0.762044
14.484131,0.494878
14.484619,0.368548
14.485107,0.488831
14.485596,0.694731
14.486084,0.864538
14.486572,0.942337
14.487061,0.912398
14.487549,0.815389
14.488037,0.741088
14.488525,0.759843
14.489014,0.832138
14.489502,0.871199
14.489990,0.838908
14.490479,0.745909
14.490967,0.629569
14.491455,0.514234
14.491943,0.400078
14.492432,0.309946
14.492920,0.333231
14.493408,0.458266
14.493896,0.574063
14.494385,0.612084
14.494873,0.547712
14.495361,0.407966
14.495850,0.283502
14.496338,0.307035
14.496826,0.436670
14.497314,0.566937
14.497803,0.674697
14.498291,0.758549
14.498779,0.801552
14.499268,0.784065
14.499756,0.701072
14.500244,0.572917
14.500732,0.427239
14.501221,0.291766
14.501709,0.204890
14.502197,0.210875
14.502686,0.259432
14.503174,0.313505
14.503662,0.397159
14.504150,0.516790
14.504639,0.629107
14.505127,0.687745
14.505615,0.679805
14.506104,0.621695
14.506592,0.538805
14.507080,0.444302
14.507568,0.339897
14.508057,0.261024
14.508545,0.288793
14.509033,0.398172
14.509521,0.505470
14.510010,0.574128
14.510498,0.593072
14.510986,0.573231
14.511475,0.532544
14.511963,0.501806
14.512451,0.509103
14.512939,0.566589
14.513428,0.664494
14.513916,0.771867
14.514404,0.871326
14.514893,0.947789
14.515381,0.979990
14.515869,0.954174
14.516357,0.883056
14.516846,0.796012
14.517334,0.712587
14.517822,0.619706
14.518311,0.490563
14.518799,0.316642
14.519287,0.125669
14.519775,0.034664
14.520264,0.107559
14.520752,0.100464
14.521240,0.083893
14.521729,0.157746
14.522217,0.253856
14.522705,0.337484
14.523193,0.410233
14.523682,0.482637
14.524170,0.565877
14.524658,0.667739
14.525146,0.779243
14.525635,0.892537
14.526123,0.997153
14.526611,1.086007
14.527100,1.164882
14.527588,1.242124
14.528076,1.314222
14.528564,1.357157
14.529053,1.343971
14.529541,1.263973
14.530029,1.119667
14.530518,0.935658
14.531006,0.761082
14.531494,0.662947
14.531982,0.687034
14.532471,0.817655
14.532959,1.008937
14.533447,1.232928
14.533936,1.492893
14.534424,1.804935
14.534912,2.154067
14.535400,2.469621
14.535889,2.656074
14.536377,2.648911
14.536865,2.438076
14.537354,2.065299
14.537842,1.622854
14.538330,1.226953
14.538818,0.955510
14.539307,0.791922
14.539795,0.668556
14.540283,0.593965
14.540771,0.640253
14.541260,0.808507
14.541748,1.037142
14.542236,1.263181
14.542725,1.418617
14.543213,1.440413
14.543701,1.296385
14.544189,1.010320
14.544678,0.668018
14.545166,0.391789
14.545654,0.311205
14.546143,0.410303
14.546631,0.595251
14.547119,0.819476
14.547607,1.004911
14.548096,1.082051
14.548584,1.034284
14.549072,0.904466
14.549561,0.766816
14.550049,0.671742
14.550537,0.602252
14.551025,0.518060
14.551514,0.430322
14.552002,0.420138
14.552490,0.549390
14.552979,0.771694
14.553467,1.025592
14.553955,1.263947
14.554443,1.430846
14.554932,1.486575
14.555420,1.430351
14.555908,1.294582
14.556396,1.134793
14.556885,1.005013
14.557373,0.918346
14.557861,0.845617
14.558350,0.761526
14.558838,0.647318
14.559326,0.504361
14.559814,0.349890
14.560303,0.203634
14.560791,0.110658
14.561279,0.142554
14.561768,0.219471
14.562256,0.290663
14.562744,0.346842
14.563232,0.377591
14.563721,0.378869
14.564209,0.352338
14.564697,0.309702
14.565186,0.267307
14.565674,0.244674
14.566162,0.256694
14.566650,0.303124
14.567139,0.372469
14.567627,0.452502
14.568115,0.539999
14.568604,0.641459
14.569092,0.758931
14.569580,0.885663
14.570068,0.995813
14.570557,1.076193
14.571045,1.130912
14.571533,1.179087
14.572021,1.226705
14.572510,1.246354
14.572998,1.196341
14.573486,1.056727
14.573975,0.845933
14.574463,0.611427
14.574951,0.408957
14.575439,0.249765
14.575928,0.106219
14.576416,0.141266
14.576904,0.308892
14.577393,0.437275
14.577881,0.499862
14.578369,0.516209
14.578857,0.521767
14.579346,0.515919
14.579834,0.474701
14.580322,0.411417
14.580811,0.406400
14.581299,0.530596
14.581787,0.753554
14.582275,1.020818
14.582764,1.282444
14.583252,1.477179
14.583740,1.557439
14.584229,1.531385
14.584717,1.469010
14.585205,1.452974
14.585693,1.483117
14.586182,1.474548
14.586670,1.357696
14.587158,1.133777
14.587646,0.858169
14.588135,0.594134
14.588623,0.370064
14.589111,0.174163
14.589600,0.039047
14.590088,0.207937
14.590576,0.360831
14.591064,0.466606
14.591553,0.515519
14.592041,0.513149
14.592529,0.469234
14.593018,0.392810
14.593506,0.285172
14.593994,0.141865
14.594482,0.035765
14.594971,0.210033
14.595459,0.355040
14.595947,0.455361
14.596436,0.544128
14.596924,0.660902
14.597412,0.800976
14.597900,0.918993
14.598389,0.978495
14.598877,0.977600
14.599365,0.931751
14.599854,0.870526
14.600342,0.812866
14.600830,0.763899
14.601318,0.730055
14.601807,0.720650
14.602295,0.737718
14.602783,0.771738
14.603271,0.791316
14.603760,0.763526
14.604248,0.685714
14.604736,0.596241
14.605225,0.557110
14.605713,0.607659
14.606201,0.710026
14.606689,0.802806
14.607178,0.850823
14.607666,0.844334
14.608154,0.798569
14.608643,0.739772
14.609131,0.706707
14.609619,0.730462
14.610107,0.805293
14.610596,0.897274
14.611084,0.959287
14.611572,0.955622
14.612061,0.880111
14.612549,0.753594
14.613037,0.619936
14.613525,0.514329
14.614014,0.440687
14.614502,0.380344
14.614990,0.324581
14.615479,0.313219
14.615967,0.375671
14.616455,0.477371
14.616943,0.573350
14.617432,0.635152
14.617920,0.650629
14.618408,0.618873
14.618896,0.545782
14.619385,0.442429
14.619873,0.329993
14.620361,0.240779
14.620850,0.188785
14.621338,0.160617
14.621826,0.177734
14.622314,0.287687
14.622803,0.478701
14.623291,0.731789
14.623779,1.019771
14.624268,1.289935
14.624756,1.476783
14.625244,1.532047
14.625732,1.449071
14.626221,1.253747
14.626709,1.008278
14.627197,0.790054
14.627686,0.648911
14.628174,0.583391
14.628662,0.556706
14.629150,0.556286
14.629639,0.600793
14.630127,0.704004
14.630615,0.832348
14.631104,0.931337
14.631592,0.955036
14.632080,0.894376
14.632568,0.770145
14.633057,0.622487
14.633545,0.496771
14.634033,0.429399
14.634521,0.422939
14.635010,0.445786
14.635498,0.468240
14.635986,0.476538
14.636475,0.462188
14.636963,0.421714
14.637451,0.361709
14.637939,0.291065
14.638428,0.226240
14.638916,0.186039
14.639404,0.186655
14.639893,0.223835
14.640381,0.271530
14.640869,0.309192
14.641357,0.329690
14.641846,0.328881
14.642334,0.319941
14.642822,0.325292
14.643311,0.364665
14.643799,0.433425
14.644287,0.512409
14.644775,0.566749
14.645264,0.564835
14.645752,0.488546
14.646240,0.376567
14.646729,0.366797
14.647217,0.511349
14.647705,0.684636
14.648193,0.815012
14.648682,0.903201
14.649170,0.975710
14.649658,1.041536
14.650146,1.075227
14.650635,1.041892
14.651123,0.936176
14.651611,0.809520
14.652100,0.736044
14.652588,0.752065
14.653076,0.812431
14.653564,0.854790
14.654053,0.861676
14.654541,0.860670
14.655029,0.897191
14.655518,0.992645
14.656006,1.126702
14.656494,1.256802
14.656982,1.334383
14.657471,1.320901
14.657959,1.215280
14.658447,1.057421
14.658936,0.905201
14.659424,0.797513
14.659912,0.720073
14.660400,0.623784
14.660889,0.481310
14.661377,0.301213
14.661865,0.195205
14.662354,0.381018
14.662842,0.700409
14.663330,1.049544
14.663818,1.360706
14.664307,1.569433
14.664795,1.631450
14.665283,1.535222
14.665771,1.314195
14.666260,1.029193
14.666748,0.746290
14.667236,0.509123
14.667725,0.361588
14.668213,0.336610
14.668701,0.391100
14.669189,0.490655
14.669678,0.655979
14.670166,0.875426
14.670654,1.085782
14.671143,1.216385
14.671631,1.227148
14.672119,1.122187
14.672607,0.935762
14.673096,0.708139
14.673584,0.465224
14.674072,0.232989
14.674561,0.190574
14.675049,0.424731
14.675537,0.673517
14.676025,0.861088
14.676514,0.950033
14.677002,0.928036
14.677490,0.828544
14.677979,0.724167
14.678467,0.689685
14.678955,0.729359
14.679443,0.774570
14.679932,0.774662
14.680420,0.722551
14.680908,0.643980
14.681396,0.572132
14.681885,0.529487
14.682373,0.528375
14.682861,0.559758
14.683350,0.587496
14.683838,0.582548
14.684326,0.536014
14.684814,0.452364
14.685303,0.334462
14.685791,0.197416
14.686279,0.202422
14.686768,0.396133
14.687256,0.580740
14.687744,0.671990
14.688232,0.634272
14.688721,0.484600
14.689209,0.329852
14.689697,0.329541
14.690186,0.422675
14.690674,0.478108
14.691162,0.491712
14.691650,0.508110
14.692139,0.533231
14.692627,0.524505
14.693115,0.469595
14.693604,0.452642
14.694092,0.590604
14.694580,0.811648
14.695068,0.995660
14.695557,1.077160
14.696045,1.055267
14.696533,0.960183
14.697021,0.834710
14.697510,0.702645
14.697998,0.577563
14.698486,0.472147
14.698975,0.394906
14.699463,0.366176
14.699951,0.420713
14.700439,0.559875
14.700928,0.719416
14.701416,0.826342
14.701904,0.842655
14.702393,0.762346
14.702881,0.626456
14.703369,0.509496
14.703857,0.441310
14.704346,0.378380
14.704834,0.331582
14.705322,0.432259
14.705811,0.624601
14.706299,0.753545
14.706787,0.743890
14.707275,0.615416
14.707764,0.461924
14.708252,0.390063
14.708740,0.376077
14.709229,0.333060
14.709717,0.241212
14.710205,0.139410
14.710693,0.068785
14.711182,0.034370
14.711670,0.146964
14.712158,0.288320
14.712646,0.395656
14.713135,0.424218
14.713623,0.365393
14.714111,0.253017
14.714600,0.216371
14.715088,0.325869
14.715576,0.438621
14.716064,0.494315
14.716553,0.521994
14.717041,0.599334
14.717529,0.754374
14.718018,0.923935
14.718506,1.033199
14.718994,1.052799
14.719482,0.998224
14.719971,0.917203
14.720459,0.855044
14.720947,0.821351
14.721436,0.803389
14.721924,0.788409
14.722412,0.770506
14.722900,0.742971
14.723389,0.693262
14.723877,0.606752
14.724365,0.478272
14.724854,0.320488
14.725342,0.150313
14.725830,0.034282
14.726318,0.246970
14.726807,0.494908
14.727295,0.747864
14.727783,0.955590
14.728271,1.075902
14.728760,1.104902
14.729248,1.077286
14.729736,1.039151
14.730225,1.024236
14.730713,1.037243
14.731201,1.062410
14.731689,1.075668
14.732178,1.051014
14.732666,0.976873
14.733154,0.871215
14.733643,0.758959
14.734131,0.660133
14.734619,0.591966
14.735107,0.552906
14.735596,0.524458
14.736084,0.492591
14.736572,0.454235
14.737061,0.416414
14.737549,0.396026
14.738037,0.395748
14.738525,0.395461
14.739014,0.371805
14.739502,0.324125
14.739990,0.268135
14.740479,0.225009
14.740967,0.207789
14.741455,0.224046
14.741943,0.267905
14.742432,0.324379
14.742920,0.380189
14.743408,0.428408
14.743896,0.475176
14.744385,0.525380
14.744873,0.578760
14.745361,0.633830
14.745850,0.688102
14.746338,0.743736
14.746826,0.797686
14.747314,0.833250
14.747803,0.832191
14.748291,0.784108
14.748779,0.690523
14.749268,0.574911
14.749756,0.461243
14.750244,0.369880
14.750732,0.318310
14.751221,0.306496
14.751709,0.316803
14.752197,0.332116
14.752686,0.340653
14.753174,0.341807
14.753662,0.339931
14.754150,0.349253
14.754639,0.376856
14.755127,0.422763
14.755615,0.482034
14.756104,0.541314
14.756592,0.585838
14.757080,0.611749
14.757568,0.634300
14.758057,0.681025
14.758545,0.741149
14.759033,0.773014
14.759521,0.745128
14.760010,0.640368
14.760498,0.470075
14.760986,0.262142
14.761475,0.097297
14.761963,0.260677
14.762451,0.518573
14.762939,0.800129
14.763428,1.066161
14.763916,1.270571
14.764404,1.382400
14.764893,1.398626
14.765381,1.348461
14.765869,1.304848
14.766357,1.343092
14.766846,1.455805
14.767334,1.557425
14.767822,1.565217
14.768311,1.452821
14.768799,1.241250
14.769287,0.993066
14.769775,0.813609
14.770264,0.780834
14.770752,0.879541
14.771240,0.994570
14.771729,1.036740
14.772217,0.985394
14.772705,0.870402
14.773193,0.744051
14.773682,0.657156
14.774170,0.627901
14.774658,0.645670
14.775146,0.711950
14.775635,0.836476
14.776123,1.024913
14.776611,1.264326
14.777100,1.528104
14.777588,1.768814
14.778076,1.929606
14.778564,1.955031
14.779053,1.835975
14.779541,1.618465
14.780029,1.388526
14.780518,1.225585
14.781006,1.128503
14.781494,1.026919
14.781982,0.867320
14.782471,0.648730
14.782959,0.429188
14.783447,0.284580
14.783936,0.208956
14.784424,0.212731
14.784912,0.400318
14.785400,0.654128
14.785889,0.857760
14.786377,0.954291
14.786865,0.953066
14.787354,0.908067
14.787842,0.857869
14.788330,0.782783
14.788818,0.643347
14.789307,0.445128
14.789795,0.256694
14.790283,0.185312
14.790771,0.165148
14.791260,0.067740
14.791748,0.183754
14.792236,0.440916
14.792725,0.693154
14.793213,0.927514
14.793701,1.178500
14.794189,1.475100
14.794678,1.777643
14.795166,1.998494
14.795654,2.060034
14.796143,1.943657
14.796631,1.700035
14.797119,1.427744
14.797607,1.218718
14.798096,1.101269
14.798584,1.047789
14.799072,1.036760
14.799561,1.080561
14.800049,1.205202
14.800537,1.407109
14.801025,1.638518
14.801514,1.813443
14.802002,1.847031
14.802490,1.703951
14.802979,1.423770
14.803467,1.105797
14.803955,0.884756
14.804443,0.820721
14.804932,0.826210
14.805420,0.810811
14.805908,0.815851
14.806396,0.941125
14.806885,1.152287
14.807373,1.324404
14.807861,1.377332
14.808350,1.324834
14.808838,1.258852
14.809326,1.273142
14.809814,1.362243
14.810303,1.457980
14.810791,1.525116
14.811279,1.583199
14.811768,1.663331
14.812256,1.777661
14.812744,1.899682
14.813232,1.982239
14.813721,1.973571
14.814209,1.842016
14.814697,1.610315
14.815186,1.348819
14.815674,1.134176
14.816162,0.991814
14.816650,0.885283
14.817139,0.787038
14.817627,0.712993
